Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201400810,IDP000055185,,(PA) Diberi Paten,2015/01110,27 Mar 2015,12 Feb 2014,27 Jul 2012,"2011-198007 12 Sep 2011 JP
","B60R 21/00,G06T 1/00,G08G 1/00","NISSAN MOTOR CO., LTD."
P00201602313,IDP000071045,,(PA) Diberi Paten,2017/05895,02 Jun 2017,06 Apr 2016,09 Oct 2013,"- - -
","H02G 3/16,H05K 1/02,H05K 7/06","NISSAN MOTOR CO., LTD."
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201600751,IDP000062646,,(PA) Diberi Paten,2016/05843,28 Oct 2016,03 Feb 2016,13 Jun 2014,"2013-141458 05 Jul 2013 JP
","B60L 3/04,H01H 45/04","NISSAN MOTOR CO., LTD."
P00201507163,IDP000056019,,(PA) Diberi Paten,2016/05589,14 Oct 2016,04 Nov 2015,12 Feb 2014,"2013-090970 24 Apr 2013 JP
","B21D 19/04,B21D 39/02","NISSAN MOTOR CO., LTD."
P00201502419,IDP000052870,,(PA) Diberi Paten,2017/02399,17 Mar 2017,22 Apr 2015,31 Oct 2013,"2012-244991 07 Nov 2012 JP
","F01M 1/08,F01M 1/16,F01M 5/00","NISSAN MOTOR CO., LTD."
P00201400761,IDP000046568,,(PA) Diberi Paten,2016/02753,08 Apr 2016,10 Feb 2014,11 Jun 2012,"2011-165618 28 Jul 2011 JP
","F16H 61/10,F16H 61/66","NISSAN MOTOR CO., LTD."
P00201400381,IDP000051980,,(PA) Diberi Paten,2015/00707,06 Mar 2015,22 Jan 2014,17 Jul 2012,"2011-168895 02 Aug 2011 JP
",G08G 1/16,"NISSAN MOTOR CO., LTD."
P00201400176,IDP000050321,,(PA) Masa Tenggang Dihapuskan,2015/00698,06 Mar 2015,10 Jan 2014,04 Jul 2012,"2011-151595 08 Jul 2011 JP
","B60R 16/02,B60R 16/027,G06F 3/048","NISSAN MOTOR CO., LTD."
P00201500695,IDP000059284,,(PA) Diberi Paten,2016/02868,18 Apr 2016,04 Feb 2015,25 Jul 2013,"2012-166519 27 Jul 2012 JP
","G05D 1/00,H04N 7/18","NISSAN MOTOR CO., LTD."
P00201400179,IDP000052153,,(PA) Diberi Paten,2015/02939,10 Jul 2015,10 Jan 2014,04 Jun 2012,"2011-165595 28 Jul 2011 JP
","F02D 41/02,F02D 41/04,F02D 41/34","NISSAN MOTOR CO., LTD."
P00201404391,IDP000051924,,(PA) Diberi Paten,2015/03747,28 Aug 2015,18 Jul 2014,17 Jan 2013,"2012-009009 19 Jan 2012 JP
","B60W 10/02,B60W 10/06,B60W 20/00,F01N 3/24,F02D 29/02,B60K 6/48","NISSAN MOTOR CO., LTD."
P00201500647,IDP000060038,,(PA) Diberi Paten,2015/01882,15 May 2015,02 Feb 2015,24 Jul 2013,"2012-166515 27 Jul 2012 JP
","G06T 1/00,G06T 7/00,G08G 1/16","NISSAN MOTOR CO., LTD."
P00201600572,IDP000070902,,(PA) Diberi Paten,2017/04211,21 Apr 2017,27 Jan 2016,19 May 2014,"2013-138011 01 Jul 2013 JP
","B60K 11/02,F01P 7/16","NISSAN MOTOR CO., LTD."
P00201500218,IDP000048380,,(PA) Diberi Paten,2016/02654,08 Apr 2016,14 Jan 2015,17 Jul 2013,"2012-159208 18 Jul 2012 JP
","F02D 13/02,F02D 41/22,F02D 43/00,F02D 45/00,F02P 5/15","NISSAN MOTOR CO., LTD."
P00201401546,IDP000055429,,(PA) Diberi Paten,2016/00348,29 Jan 2016,17 Mar 2014,20 Jul 2012,"2011-194774 07 Sep 2011 JP
",F16H 61/10,"NISSAN MOTOR CO., LTD."
P00201404826,IDP000063366,,(PA) Diberi Paten,2016/03150,29 Apr 2016,13 Aug 2014,26 Feb 2013,"2012-045352 01 Mar 2012 JP
","B60R 21/00,G06T 1/00,G08G 1/16,H04N 7/18","NISSAN MOTOR CO., LTD."
P00201400286,,-,(PA) Ditarik Kembali oleh Pemohon,2015/00415,13 Feb 2015,,-,"2011-143348 28 Jun 2011 JP
",H01M 2/16,"NISSAN MOTOR CO., LTD."
P00201505791,IDP000054500,,(PA) Menunggu Respon Dihapuskan,2017/00552,03 Feb 2017,16 Sep 2015,31 Jan 2014,"2013-071479 29 Mar 2013 JP
","G01S 3/805,G01S 5/22,G01S 7/523,H04R 1/00,H04R 1/08,H04R 1/40","NISSAN MOTOR CO., LTD."
P00201604880,IDP000067318,,(PA) Diberi Paten,2017/06526,16 Jun 2017,22 Jul 2016,31 Jan 2014,"- - -
","B60L 11/18,B60M 7/00,H02J 17/00,H02J 7/00","NISSAN MOTOR CO., LTD."
P00201500602,IDP000047265,,(PA) Diberi Paten,2015/01884,15 May 2015,30 Jan 2015,19 Jul 2013,"2012-167702 27 Jul 2012 JP
",H04N 5/232,"NISSAN MOTOR CO., LTD."
P00201500905,IDP000058462,,(PA) Diberi Paten,2016/02660,08 Apr 2016,16 Feb 2015,31 Jul 2013,"2012-171714 02 Aug 2012 JP
","B60L 11/18,B61B 13/00,G05B 23/02,G05D 1/02","NISSAN MOTOR, CO., LTD."
P00201500906,IDP000058480,,(PA) Diberi Paten,2016/02664,08 Apr 2016,16 Feb 2015,01 Aug 2013,"2012-171717 02 Aug 2012 JP
","B60L 11/18,G05D 1/02,H02J 7/00,H02J 7/02","NISSAN MOTOR CO., LTD."
P00201809872,IDP000070268,,(PA) Diberi Paten,2018/12788,14 Dec 2018,30 Nov 2018,02 Jun 2016,"- - -
",H02M 1/44,"NISSAN MOTOR CO., LTD."
P00201704741,IDP000065409,,(PA) Diberi Paten,2018/00596,19 Jan 2018,19 Jul 2017,26 Jan 2015,"- - -
","B05B 3/02,B05B 9/04,B05D 7/14,F26B 15/12","NISSAN MOTOR CO., LTD."
P00201803658,IDP000072400,,(PA) Diberi Paten,2018/11993,09 Nov 2018,21 May 2018,22 Oct 2015,"- - -
","B60R 21/00,G08G 1/14","NISSAN MOTOR CO., LTD."
P00201801705,IDP000064004,,(PA) Diberi Paten,2018/07657,27 Jul 2018,27 Aug 2015,27 Aug 2015,"- - -
","H01R 43/16,H02K 15/04,H02K 3/46,H02K 3/50,H02K 5/22","NISSAN MOTOR CO., LTD."
P00201801788,IDP000064914,,(PA) Diberi Paten,2018/07660,27 Jul 2018,12 Mar 2018,28 Aug 2015,"- - -
","G08G 1/01,G08G 1/13","NISSAN MOTOR CO., LTD."
P00201803631,IDP000072398,,(PA) Diberi Paten,2018/09097,16 Aug 2018,18 May 2018,22 Oct 2015,"- - -
","B60R 21/00,G08G 1/14","NISSAN MOTOR CO., LTD."
P00201900895,IDP000067065,,(PA) Diberi Paten,2019/01919,15 Mar 2019,30 Jan 2019,29 Jul 2016,"- - -
",B60L 15/20,"NISSAN MOTOR CO., LTD."
P00201900897,,-,(PA) Pelayanan Teknis,2019/01920,15 Mar 2019,,-,"2016-137979 12 Jul 2016 JP
",-,"NISSAN MOTOR CO., LTD."
PID201802722,,-,(PA) Persetujuan Direktur untuk Diberi,2018/10027,14 Sep 2018,,-,"- - -
",B60K 35/00,"NISSAN MOTOR CO., LTD."
P00201906342,,-,(PA) Pelayanan Teknis,2019/05786,09 Aug 2019,,-,"- - -
","H01F 38/14,H02J 50/12,H02J 7/00","NISSAN MOTOR CO., LTD."
P00201500696,IDP000047553,,(PA) Diberi Paten,2016/02869,18 Apr 2016,04 Feb 2015,25 Jul 2013,"2012-166517 27 Jul 2012 JP
",G06K 1/16,"NISSAN MOTOR CO., LTD."
P00201505987,IDP000051283,,(PA) Diberi Paten,2016/02533,08 Apr 2016,23 Sep 2015,31 Mar 2014,"2013-078672 04 Apr 2013 JP
","F02D 19/06,F02D 41/14,F02D 41/22,F02M 21/02","NISSAN MOTOR CO., LTD."
P00201605604,IDP000063243,,(PA) Diberi Paten,2017/01610,03 Mar 2017,25 Feb 2014,25 Feb 2014,"- - -
","B60L 11/18,H02J 50/12,H02J 50/80,H02J 7/02","NISSAN MOTOR CO., LTD."
P00201506209,IDP000053570,,(PA) Diberi Paten,2017/00043,06 Jan 2017,02 Oct 2015,20 Mar 2014,"2013-079326 05 Apr 2013 JP
","B60L 1/14,B60L 11/02,B60L 11/18","NISSAN MOTOR CO., LTD."
P00201900084,IDP000069724,,(PA) Diberi Paten,2019/00265,11 Jan 2019,04 Jan 2019,13 Jun 2016,"- - -
","B32B 5/18,C08J 7/06","NISSAN MOTOR CO., LTD."
P00201406111,IDP000054513,,(PA) Diberi Paten,2015/01526,24 Apr 2015,08 Oct 2014,10 Apr 2013,"2012-089234 10 Apr 2012 JP
","A01M 1/20,B60R 11/00","NISSAN MOTOR CO., LTD."
P00201703825,IDP000057962,,(PA) Diberi Paten,2017/13634,15 Dec 2017,14 Jun 2017,08 Dec 2014,"- - -
","B60W 10/08,B60W 20/00,B60W 30/14,B60K 6/48,B60K 6/543","NISSAN MOTOR CO., LTD."
P00201703824,IDP000069871,,(PA) Diberi Paten,2017/13632,15 Dec 2017,14 Jun 2017,03 Dec 2014,"- - -
","H02M 1/08,H02M 7/00,H02M 7/48","NISSAN MOTOR CO., LTD."
P00201508801,IDP000060719,,(PA) Diberi Paten,2017/04538,05 May 2017,28 Dec 2015,02 Jun 2014,"2013-116835 03 Jun 2013 JP
","B60K 6/48,B60K 6/543,B60W 10/02,B60W 20/00,F16H 59/74","NISSAN MOTOR CO., LTD."
P00201800233,IDP000062093,,(PA) Diberi Paten,2018/07394,20 Jul 2018,10 Jan 2018,12 Jun 2015,"- - -
","F02D 41/06,F02D 41/22,F02D 41/32,F02D 41/34,F02D 43/00,F02D 45/00","NISSAN MOTOR CO., LTD."
P00201809610,IDP000065195,,(PA) Diberi Paten,2018/12566,30 Nov 2018,23 Nov 2018,02 Jun 2016,"- - -
",H02M 3/155,"NISSAN MOTOR CO., LTD."
P00201800351,IDP000060607,,(PA) Diberi Paten,2018/07396,20 Jul 2018,15 Jan 2018,23 Jun 2015,"- - -
","G01C 21/34,G08G 1/01,G08G 1/13","NISSAN MOTOR CO., LTD."
P00201807872,IDP000072081,,(PA) Diberi Paten,2018/11481,25 Oct 2018,03 Oct 2018,16 Nov 2016,"2016-047768 11 Mar 2016 JP
",F02D 15/02,"NISSAN MOTOR CO., LTD."
P00201709698,IDP000061098,,(PA) Diberi Paten,2018/06066,08 Jun 2018,27 Dec 2017,03 Jun 2015,"- - -
","F02D 41/14,F02D 41/34,F02D 41/38,F02P 5/15","NISSAN MOTOR CO., LTD."
P00201602063,IDP000059574,,(PA) Diberi Paten,2017/05787,02 Jun 2017,28 Mar 2016,30 Sep 2013,"- - -
","B60H 1/00,B60H 1/32,B60K 6/48,B60W 10/00,B60W 10/30,B60W 20/00","NISSAN MOTOR CO., LTD."
P00201800028,,-,(PA) Ditarik Kembali oleh Pemohon,2018/07031,20 Jul 2018,,-,"1556429 07 Jul 2015 FR
","F16H 61/04,B60K 6/48",NISSAN MOTOR CO. LTD
P00201801789,IDP000071346,,(PA) Diberi Paten,2018/08171,03 Aug 2018,12 Mar 2018,07 Sep 2015,"- - -
","F02D 21/08,F02D 23/00,F02M 25/07","NISSAN MOTOR CO., LTD."
P00201800235,IDP000058479,,(PA) Persetujuan Direktur untuk Dianggap Ditarik Kembali,2018/07388,20 Jul 2018,10 Jan 2018,19 Jun 2015,"- - -
","F02D 15/02,F02D 41/02,F02D 41/12,F02D 41/34,F02D 43/00","NISSAN MOTOR CO., LTD."
P00201709697,IDP000067903,,(PA) Diberi Paten,2018/06824,13 Jul 2018,27 Dec 2017,03 Jun 2015,"- - -
","B60K 6/442,B60K 6/547,B60L 15/20,B60W 10/06,B60W 10/08,B60W 10/10,B60W 10/11,B60W 20/00,B60W 20/20,B60W 20/30,B60W 30/19","NISSAN MOTOR CO., LTD."
P00201707232,IDP000057347,,(PA) Diberi Paten,2018/04275,20 Apr 2018,18 Oct 2017,20 Mar 2015,"- - -
","B60K 6/48,B60K 6/543,B60W 10/06,B60W 20/00","NISSAN MOTOR CO., LTD."
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201506512,IDP000056637,,(PA) Diberi Paten,2017/03186,31 Mar 2017,12 Oct 2015,24 Mar 2014,"2013-072239 29 Mar 2013 JP
","B60L 11/18,H02J 50/00","NISSAN MOTOR CO., LTD."
P00201506515,IDP000052135,,(PA) Diberi Paten,2016/04701,12 Aug 2016,12 Oct 2015,12 Feb 2014,"2013-082202 10 Apr 2013 JP
","F16D 25/12,F16H 59/72,F16H 61/12","NISSAN MOTOR CO., LTD."
P00201901083,IDP000066565,,(PA) Diberi Paten,2019/01764,08 Mar 2019,06 Feb 2019,10 Aug 2016,"- - -
","H01L 21/336,H01L 29/78","NISSAN MOTOR CO., LTD."
P00201803629,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/09096,16 Aug 2018,,-,"- - -
",G08G 1/14,"NISSAN MOTOR CO., LTD."
P00201806335,IDP000066248,,(PA) Diberi Paten,2018/12539,30 Nov 2018,21 Aug 2018,29 Sep 2016,"2016-010527 22 Jan 2016 JP
",F02B 37/18,"NISSAN MOTOR CO., LTD."
P00201709553,IDP000069312,,(PA) Diberi Paten,2018/06742,13 Jul 2018,22 Dec 2017,29 May 2015,"- - -
","B60R 1/00,B60R 21/00,G06T 1/00,H04N 5/225,H04N 7/18","NISSAN MOTOR CO., LTD."
P00201806758,IDP000072855,,(PA) Pembuatan Sertifikat,2018/10938,05 Oct 2018,31 Aug 2018,24 Jan 2017,"1650860 03 Feb 2016 FR
",-,"NISSAN MOTOR CO., LTD."
P00201803662,IDP000069883,,(PA) Diberi Paten,2018/09200,24 Aug 2018,21 May 2018,22 Oct 2015,"- - -
",B60Q 1/26,"NISSAN MOTOR CO., LTD."
P00201901166,IDP000070693,,(PA) Diberi Paten,2019/04279,21 Jun 2019,08 Feb 2019,13 Jun 2017,"2016-138032 12 Jul 2016 JP
","B60R 21/00,B60W 30/12,B60W 40/04,G08G 1/16,B60W 30/16","NISSAN MOTOR CO., LTD."
P00201804194,IDP000070616,,(PA) Diberi Paten,2018/10547,28 Sep 2018,06 Jun 2018,11 Nov 2015,"- - -
","C21D 1/00,C21D 1/06","NISSAN MOTOR CO., LTD."
P00201806280,IDP000072755,,(PA) Diberi Paten,2018/10946,05 Oct 2018,16 Aug 2018,25 Nov 2016,"2016-007580 19 Jan 2016 JP
",-,"NISSAN MOTOR CO., LTD"
P00201900896,IDP000070890,,(PA) Diberi Paten,2019/02826,26 Apr 2019,30 Jan 2019,11 Jul 2017,"2016-141577 19 Jul 2016 JP
","B60W 10/02,F02D 29/00,F02D 29/02,F16H 59/44,F16H 59/70,F16H 61/02,F16H 61/662,F16H 63/46,F16H 63/50,B60W 10/107","NISSAN MOTOR CO., LTD."
PID201802552,IDP000069937,,(PA) Diberi Paten,2018/08078,03 Aug 2018,16 Sep 2015,16 Sep 2015,"- - -
","F02B 75/04,F02B 75/32","NISSAN MOTOR CO., LTD."
PID201803401,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/09166,24 Aug 2018,,-,"1559797 15 Oct 2015 FR
","H02K 7/116,H02K 9/19",NISSAN MOTOR CO. LTD
P00201808430,,-,(PA) Dianggap Ditarik Kembali (Formalitas),2019/00179,11 Jan 2019,,-,"1652549 24 Mar 2016 FR
",F16H 48/38,"NISSAN MOTOR CO., LTD."
P00201803661,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/09198,24 Aug 2018,,-,"- - -
",B60R 21/00,"NISSAN MOTOR CO., LTD."
P00201801024,IDP000060659,,(PA) Diberi Paten,2018/07408,20 Jul 2018,12 Feb 2018,24 Sep 2015,"2015-143017 17 Jul 2015 JP
","B32B 5/18,B32B 9/00","NISSAN MOTOR CO., LTD."
P00201709302,IDP000065764,,(PA) Diberi Paten,2018/06658,06 Jul 2018,20 Dec 2017,26 May 2015,"- - -
",B60L 15/20,"NISSAN MOTOR CO., LTD."
P00201507012,IDP000064382,,(PA) Diberi Paten,2017/03996,21 Apr 2017,13 Mar 2014,13 Mar 2014,"2013-078696 04 Apr 2013 JP
","B60K 6/442,B60W 20/00","NISSAN MOTOR CO., LTD."
P00201602738,IDP000057158,,(PA) Diberi Paten,2017/09116,25 Aug 2017,22 Apr 2016,08 Aug 2014,"2013-199649 26 Sep 2013 JP
","B60K 6/48,B60W 20/00,B60K 6/46,B60K 6/547","NISSAN MOTOR CO., LTD."
P00201601219,IDP000056731,,(PA) Diberi Paten,2017/12711,24 Nov 2017,24 Feb 2016,16 Jun 2014,"2013-156325 29 Jul 2013 JP
","B60K 6/00,B60L 11/18,B60L 15/20,B60L 7/14,B60L 7/24,B60L 7/26,B60W 10/08,B60W 10/18,B60W 10/26","NISSAN MOTOR CO.,LTD."
P00201405116,IDP000053248,,(PA) Diberi Paten,2016/01268,11 Mar 2016,27 Aug 2014,28 Feb 2013,"2012-052522 09 Mar 2012 JP
","F02D 13/02,F02D 15/00,F02D 21/08,F02D 23/00,F02D 41/06,F02M 25/07","NISSAN MOTOR CO., LTD."
P00201601965,IDP000049535,,(PA) Diberi Paten,2016/05840,28 Oct 2016,23 Mar 2016,31 Jul 2014,"2013-176708 28 Aug 2013 JP
",H02M 7/48,"NISSAN MOTOR CO., LTD."
P00201400110,IDP000051746,,(PA) Diberi Paten,2014/05187,30 Dec 2014,08 Jan 2014,13 Jun 2012,"2011-154575 13 Jul 2011 JP
","B60K 5/12,F16F 1/38,F16F 15/08","NISSAN MOTOR CO., LTD."
P00201606747,IDP000056607,,(PA) Diberi Paten,2017/07926,28 Jul 2017,05 Oct 2016,08 Apr 2014,"- - -
","B60L 11/18,B60L 5/00,B60M 7/00,H02J 17/00,H02J 7/00","NISSAN MOTOR CO., LTD."
P00201400214,,-,(PA) Persetujuan Direktur untuk Ditarik Kembali,2015/04551,16 Oct 2015,,-,"2012-146881 29 Jun 2012 JP
",-,"NISSAN MOTOR CO., LTD."
P00201408334,IDP000047399,,(PA) Masa Tenggang Dihapuskan,2015/05528,11 Dec 2015,31 Dec 2014,09 Jul 2013,"2012-155354 11 Jul 2012 JP
","B05B 7/08,B60R 1/00,B60S 1/60,H04N 5/225","NISSAN MOTOR CO., LTD."
P00201602190,IDP000058848,,(PA) Diberi Paten,2017/05833,02 Jun 2017,31 Mar 2016,30 Sep 2013,"- - -
","B60T 13/74,B60T 7/12,F16D 65/18,F16D 71/04,F16H 35/00,F16D 121/24,F16D 125/40,F16D 125/48,F16D 127/06,F16D 129/08","NISSAN MOTOR CO., LTD."
P00201602061,IDP000067160,,(PA) Diberi Paten,2017/05792,02 Jun 2017,28 Mar 2016,20 Sep 2013,"- - -
","B60W 10/00,B60W 10/02,B60W 20/00,B60K 6/48,B60K 6/543","NISSAN MOTOR CO., LTD."
P00201500176,IDP000055871,,(PA) Masa Tenggang Dihapuskan,2016/02992,18 Apr 2016,12 Jan 2015,09 Jul 2013,"2012-155360 11 Jul 2012 JP
","B05B 1/26,B05B 7/08,B60R 1/00,B60S 1/08,B60S 1/56,B60S 1/60,H04N 5/217,H04N 5/225","NISSAN MOTOR CO., LTD."
P00201601966,IDP000049560,,(PA) Diberi Paten,2016/05842,28 Oct 2016,23 Mar 2016,30 Jul 2014,"2013-183956 05 Sep 2013 JP
",B60W 10/06,"NISSAN MOTOR CO.,LTD."
P00201602192,IDP000054994,,(PA) Diberi Paten,2017/05797,02 Jun 2017,31 Mar 2016,27 Sep 2013,"- - -
","B60K 6/40,B60K 6/48,B60K 6/543,B60W 10/30,B60W 20/00,B60W 30/184","NISSAN MOTOR CO., LTD."
P00201404823,IDP000069031,,(PA) Diberi Paten,2015/05445,04 Dec 2015,13 Aug 2014,13 Feb 2013,"2012-037482 23 Feb 2012 JP
","B60R 21/00,G06T 1/00,G08G 1/16","NISSAN MOTOR CO., LTD."
P00201602314,IDP000064500,,(PA) Diberi Paten,2017/05857,02 Jun 2017,06 Apr 2016,04 Oct 2013,"- - -
","B60K 6/48,B60K 6/547,B60W 10/10,B60W 20/00","NISSAN MOTOR CO., LTD."
P00201405200,,-,(PA) Dianggap Ditarik Kembali (Direktur),2016/01001,11 Mar 2016,,-,"2012-052411 09 Mar 2012 JP
",B60T 8/1755,"NISSAN MOTOR CO.,LTD."
P00201505234,IDP000054647,,(PA) Diberi Paten,2017/00357,27 Jan 2017,26 Aug 2015,17 Jan 2014,"2013-030977 20 Feb 2013 JP
","B60W 20/00,F16H 61/04,F16H 61/684,F16H 63/50,B60K 6/48,B60K 6/547,B60W 10/10","NISSAN MOTOR CO., LTD."
P00201607139,IDP000067317,,(PA) Diberi Paten,2017/08228,04 Aug 2017,21 Oct 2016,23 Apr 2014,"- - -
","B60L 11/18,B60L 5/00,H01F 27/08,H01F 38/14","NISSAN MOTOR CO., LTD."
P00201600659,IDP000061298,,(PA) Diberi Paten,2017/08098,28 Jul 2017,29 Jan 2016,18 Jun 2014,"2013-138601 02 Jul 2013 JP
","F16D 25/12,F16H 61/00","NISSAN MOTOR CO., LTD."
P00201404818,IDP000048076,,(PA) Diberi Paten,2016/02260,01 Apr 2016,13 Aug 2014,26 Feb 2013,"2012-045356 01 Mar 2012 JP
","B60R 21/00,G06T 1/00,G08G 1/16","NISSAN MOTOR CO., LTD."
P00201602312,IDP000072042,,(PA) Diberi Paten,2017/05897,02 Jun 2017,06 Apr 2016,08 Oct 2013,"- - -
",-,"NISSAN MOTOR CO., LTD."
P00201504756,IDP000053298,,(PA) Diberi Paten,2017/00967,10 Feb 2017,03 Aug 2015,27 Dec 2013,"2013-003631 11 Jan 2013 JP
","B60K 35/00,B60R 16/02,B60T 8/00,B60W 50/14","NISSAN MOTOR CO.,LTD."
P00201606746,IDP000067306,,(PA) Diberi Paten,2017/07924,28 Jul 2017,05 Oct 2016,08 Apr 2014,"- - -
","B60L 11/18,B60L 5/00,B60M 7/00,H02J 17/00,H02J 7/00","NISSAN MOTOR CO., LTD."
P00201505238,IDP000055882,,(PA) Diberi Paten,2016/04426,22 Jul 2016,26 Aug 2015,26 Dec 2013,"2013-027300 15 Feb 2013 JP
","B60T 7/06,G05G 1/32","NISSAN MOTOR CO.,LTD."
P00201603110,IDP000062652,,(PA) Diberi Paten,2017/04370,28 Apr 2017,10 May 2016,02 Sep 2014,"2013-213953 11 Oct 2013 JP
","B60W 10/04,B60W 10/20,B60W 40/04,B60W 10/18,B60W 30/16","NISSAN MOTOR CO., LTD."
P00201500645,IDP000059159,,(PA) Diberi Paten,2016/02931,18 Apr 2016,02 Feb 2015,24 Jul 2013,"2012-166514 27 Jul 2012 JP
","B60R 1/00,B60S 1/46,B60S 1/56,G06K 9/00,G06K 9/20,G08G 1/16,H04N 7/18","NISSAN MOTOR CO., LTD."
P00201601504,IDP000064145,,(PA) Diberi Paten,2017/05386,19 May 2017,04 Mar 2016,17 Jul 2014,"2013-166802 09 Aug 2013 JP
","H01G 9/26,H01G 9/28,H01M 10/48,H01M 2/10,H01M 2/20","NISSAN MOTOR CO., LTD."
P00201700928,IDP000063461,,(PA) Diberi Paten,2017/13298,08 Dec 2017,08 Feb 2017,23 Jul 2014,"- - -
","B60L 3/00,H02K 11/00","NISSAN MOTOR CO., LTD."
P00201404819,IDP000048310,,(PA) Diberi Paten,2015/04261,25 Sep 2015,13 Aug 2014,26 Feb 2013,"2012-046629 02 Mar 2012 JP
","B60R 1/00,G06K 9/00,G06T 7/20,G08G 1/16","NISSAN MOTOR CO., LTD."
P00201603499,IDP000051491,,(PA) Diberi Paten,2017/06606,16 Jun 2017,25 May 2016,16 Oct 2014,"2013-250218 03 Dec 2013 JP
","B60H 1/00,C08J 9/00,F24F 13/02","NISSAN MOTOR CO., LTD."
P00201605609,IDP000063244,,(PA) Diberi Paten,2017/01611,03 Mar 2017,25 Feb 2014,25 Feb 2014,"- - -
","B60L 11/18,H02J 50/12,H02J 50/80,H02J 7/02","NISSAN MOTOR CO., LTD."
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201406803,IDP000052403,,(PA) Diberi Paten,2015/05226,20 Nov 2015,03 Nov 2014,15 Apr 2013,"2012-102920 27 Apr 2012 JP
","B60N 2/42,B60N 2/427","NISSAN MOTOR CO., LTD."
P00201505706,IDP000054580,,(PA) Diberi Paten,2017/00741,10 Feb 2017,14 Sep 2015,16 Dec 2013,"2013-057494 21 Mar 2013 JP
","F02B 75/12,F02D 21/08,F02D 41/00,F02D 41/38,F02P 3/00,F02P 5/15,F02P 9/00","NISSAN MOTOR CO., LTD."
P00201400445,IDP000048307,,(PA) Diberi Paten,2015/04819,30 Oct 2015,24 Jan 2014,27 Jul 2012,"2011-168899 02 Aug 2011 JP
","B60R 1/00,B60R 21/00,G06T 7/20","NISSAN MOTOR CO., LTD."
P00201701935,IDP000056028,,(PA) Diberi Paten,2017/12832,24 Nov 2017,24 Mar 2017,29 Aug 2014,"- - -
","B60L 11/18,H01M 10/613,H01M 10/6556","NISSAN MOTOR CO., LTD."
P00201504878,IDP000057212,,(PA) Diberi Paten,2017/00712,10 Feb 2017,10 Aug 2015,14 Nov 2013,"2013-016741 31 Jan 2013 JP
","B60W 10/02,B60W 20/00,F16H 61/02,F16H 61/688,B60K 6/48,B60K 6/547,B60W 10/10","NISSAN MOTOR CO., LTD."
P00201506959,IDP000063210,,(PA) Diberi Paten,2017/03914,13 Apr 2017,26 Oct 2015,03 Apr 2014,"2013-093218 26 Apr 2013 JP
","B60W 10/02,B60W 10/06,B60W 10/08,B60W 20/00,B60K 6/38,B60K 6/48,B60K 6/54","NISSAN MOTOR CO., LTD."
P00201405252,IDP000048987,,(PA) Diberi Paten,2016/01465,18 Mar 2016,03 Sep 2014,20 Feb 2013,"2012-056590 14 Mar 2012 JP
",B60L 11/18,"NISSAN MOTOR CO., LTD."
P00201502537,IDP000052204,,(PA) Diberi Paten,2015/03131,24 Jul 2015,27 Apr 2015,15 Oct 2013,"2012-244048 06 Nov 2012 JP
",F01M 11/00,"NISSAN MOTOR CO., LTD."
P00201400230,,-,(PA) Ditarik Kembali oleh Pemohon,2015/04559,16 Oct 2015,,-,"2011-275560 16 Dec 2011 JP
",B29C 33/42,"NISSAN MOTOR CO., LTD."
P00201500694,IDP000056876,,(PA) Diberi Paten,2016/04417,22 Jul 2016,04 Feb 2015,26 Jul 2013,"2012-166527 27 Jul 2012 JP
",H04N 9/80,"NISSAN MOTOR CO., LTD."
P00201400032,IDP000055567,,(PA) Diberi Paten,2014/05167,30 Dec 2014,03 Jan 2014,06 Mar 2012,"2011-133649 15 Jun 2011 JP
","B60W 10/04,B60W 10/06,F02D 29/00,F02D 41/10,F02D 45/00,F02D 9/02,F16H 61/14","NISSAN MOTOR CO., LTD."
P00201602193,IDP000059575,,(PA) Diberi Paten,2017/05754,02 Jun 2017,31 Mar 2016,26 Sep 2013,"- - -
","B60W 10/02,B60W 10/06,B60W 10/08,B60W 20/00,F02D 29/02,B60K 6/48","NISSAN MOTOR CO., LTD."
